Request id,Pickup point,Driver id,Status,Request Date,Request timestamp,Drop Date,Drop timestamp,Trip Duration (minutes),Request Hour,Request Day of Week,Daypart,Gap Type
3762,City,25,Trip Completed,13-07-2016,20:38,13-07-2016,21:21,43,20,Wednesday,Evening,No Gap
4566,City,25,Trip Completed,14-07-2016,09:48,14-07-2016,10:22,34,9,Thursday,Morning,No Gap
4862,City,25,Trip Completed,14-07-2016,17:37,14-07-2016,18:41,64,17,Thursday,Evening,No Gap
5564,Airport,25,Trip Completed,15-07-2016,05:41,15-07-2016,06:53,72,5,Friday,Early Morning,No Gap
6187,City,25,Trip Completed,15-07-2016,17:11,15-07-2016,18:08,57,17,Friday,Evening,No Gap
6642,City,25,Trip Completed,15-07-2016,22:07,15-07-2016,22:54,47,22,Friday,Night,No Gap
322,City,26,Trip Completed,11-07-2016,07:31,11-07-2016,08:10,39,7,Monday,Early Morning,No Gap
793,City,26,Trip Completed,11-07-2016,17:04,11-07-2016,18:06,62,17,Monday,Evening,No Gap
898,Airport,26,Trip Completed,11-07-2016,18:14,11-07-2016,19:09,55,18,Monday,Evening,No Gap
1258,City,26,Trip Completed,11-07-2016,21:51,11-07-2016,23:00,69,21,Monday,Night,No Gap
2832,City,26,Trip Completed,13-07-2016,05:20,13-07-2016,06:14,54,5,Wednesday,Early Morning,No Gap
3139,City,26,Trip Completed,13-07-2016,08:54,13-07-2016,09:22,29,8,Wednesday,Early Morning,No Gap
3438,City,26,Trip Completed,13-07-2016,16:12,13-07-2016,17:13,61,16,Wednesday,Afternoon,No Gap
3966,Airport,26,Trip Completed,13-07-2016,22:50,13-07-2016,23:27,37,22,Wednesday,Night,No Gap
6401,Airport,26,Trip Completed,15-07-2016,19:33,15-07-2016,20:16,44,19,Friday,Evening,No Gap
204,City,27,Trip Completed,11-07-2016,06:04,11-07-2016,06:44,40,6,Monday,Early Morning,No Gap
632,Airport,27,Trip Completed,11-07-2016,12:20,11-07-2016,13:10,50,12,Monday,Morning,No Gap
763,City,27,Trip Completed,11-07-2016,16:19,11-07-2016,17:25,66,16,Monday,Afternoon,No Gap
1786,Airport,27,Trip Completed,12-07-2016,09:03,12-07-2016,09:58,55,9,Tuesday,Morning,No Gap
1968,City,27,Trip Completed,12-07-2016,12:10,12-07-2016,12:49,39,12,Tuesday,Morning,No Gap
2088,Airport,27,Trip Completed,12-07-2016,15:51,12-07-2016,17:02,71,15,Tuesday,Afternoon,No Gap
2473,Airport,27,Trip Completed,12-07-2016,20:43,12-07-2016,21:20,37,20,Tuesday,Evening,No Gap
2869,Airport,27,Trip Completed,13-07-2016,05:50,13-07-2016,06:27,37,5,Wednesday,Early Morning,No Gap
3742,Airport,27,Trip Completed,13-07-2016,20:24,13-07-2016,20:48,24,20,Wednesday,Evening,No Gap
4440,Airport,27,Trip Completed,14-07-2016,08:26,14-07-2016,09:00,34,8,Thursday,Early Morning,No Gap
5234,City,27,Trip Completed,14-07-2016,21:09,14-07-2016,21:52,43,21,Thursday,Night,No Gap
6354,Airport,27,Trip Completed,15-07-2016,18:59,15-07-2016,19:35,36,18,Friday,Evening,No Gap
6638,City,27,Trip Completed,15-07-2016,21:59,15-07-2016,23:13,74,21,Friday,Night,No Gap
84,City,28,Trip Completed,11-07-2016,04:50,11-07-2016,05:26,36,4,Monday,Late Night,No Gap
1199,City,28,Trip Completed,11-07-2016,21:17,11-07-2016,21:53,36,21,Monday,Night,No Gap
1676,Airport,28,Trip Completed,12-07-2016,07:44,12-07-2016,08:40,56,7,Tuesday,Early Morning,No Gap
2774,City,28,Trip Completed,13-07-2016,04:33,13-07-2016,05:13,40,4,Wednesday,Late Night,No Gap
3220,Airport,28,Trip Completed,13-07-2016,09:51,13-07-2016,10:24,33,9,Wednesday,Morning,No Gap
3718,Airport,28,Trip Completed,13-07-2016,19:56,13-07-2016,20:47,51,19,Wednesday,Evening,No Gap
4904,Airport,28,Trip Completed,14-07-2016,18:02,14-07-2016,18:58,56,18,Thursday,Evening,No Gap
6527,Airport,28,Trip Completed,15-07-2016,20:54,15-07-2016,21:53,59,20,Friday,Evening,No Gap
6710,City,28,Trip Completed,15-07-2016,23:02,16-07-2016,00:12,70,23,Friday,Night,No Gap
1584,Airport,29,Trip Completed,12-07-2016,06:26,12-07-2016,07:18,52,6,Tuesday,Early Morning,No Gap
1966,Airport,29,Trip Completed,12-07-2016,12:05,12-07-2016,13:12,67,12,Tuesday,Morning,No Gap
2827,City,29,Trip Completed,13-07-2016,05:18,13-07-2016,06:18,60,5,Wednesday,Early Morning,No Gap
2945,Airport,29,Trip Completed,13-07-2016,06:34,13-07-2016,07:28,54,6,Wednesday,Early Morning,No Gap
3365,City,29,Trip Completed,13-07-2016,13:47,13-07-2016,14:51,65,13,Wednesday,Afternoon,No Gap
3548,Airport,29,Trip Completed,13-07-2016,18:07,13-07-2016,19:12,65,18,Wednesday,Evening,No Gap
3753,City,29,Trip Completed,13-07-2016,20:30,13-07-2016,21:42,72,20,Wednesday,Evening,No Gap
4569,Airport,29,Trip Completed,14-07-2016,09:48,14-07-2016,10:49,61,9,Thursday,Morning,No Gap
6309,Airport,29,Trip Completed,15-07-2016,18:29,15-07-2016,19:42,72,18,Friday,Evening,No Gap
6437,City,29,Trip Completed,15-07-2016,19:53,15-07-2016,20:26,33,19,Friday,Evening,No Gap
517,Airport,30,Trip Completed,11-07-2016,09:45,11-07-2016,10:24,39,9,Monday,Morning,No Gap
1406,Airport,30,Trip Completed,12-07-2016,03:02,12-07-2016,03:55,53,3,Tuesday,Late Night,No Gap
1643,Airport,30,Trip Completed,12-07-2016,07:18,12-07-2016,08:10,52,7,Tuesday,Early Morning,No Gap
2108,Airport,30,Trip Completed,12-07-2016,16:14,12-07-2016,16:48,34,16,Tuesday,Afternoon,No Gap
2647,City,30,Trip Completed,12-07-2016,22:46,12-07-2016,23:18,32,22,Tuesday,Night,No Gap
3129,City,30,Trip Completed,13-07-2016,08:41,13-07-2016,09:41,60,8,Wednesday,Early Morning,No Gap
3738,Airport,30,Trip Completed,13-07-2016,20:15,13-07-2016,20:55,39,20,Wednesday,Evening,No Gap
4422,Airport,30,Trip Completed,14-07-2016,08:13,14-07-2016,09:13,60,8,Thursday,Early Morning,No Gap
4790,City,30,Trip Completed,14-07-2016,16:43,14-07-2016,17:56,72,16,Thursday,Afternoon,No Gap
5496,City,30,Trip Completed,15-07-2016,04:59,15-07-2016,05:34,34,4,Friday,Late Night,No Gap
6484,Airport,30,Trip Completed,15-07-2016,20:19,15-07-2016,21:01,42,20,Friday,Evening,No Gap
6731,Airport,30,Trip Completed,15-07-2016,23:23,16-07-2016,00:11,48,23,Friday,Night,No Gap
629,Airport,31,Trip Completed,11-07-2016,12:14,11-07-2016,13:00,46,12,Monday,Morning,No Gap
745,Airport,31,Trip Completed,11-07-2016,15:48,11-07-2016,16:45,57,15,Monday,Afternoon,No Gap
1064,City,31,Trip Completed,11-07-2016,19:53,11-07-2016,20:31,38,19,Monday,Evening,No Gap
1886,Airport,31,Trip Completed,12-07-2016,10:10,12-07-2016,10:35,25,10,Tuesday,Morning,No Gap
5608,Airport,31,Trip Completed,15-07-2016,06:18,15-07-2016,07:07,49,6,Friday,Early Morning,No Gap
5877,City,31,Trip Completed,15-07-2016,09:37,15-07-2016,10:08,31,9,Friday,Morning,No Gap
6100,Airport,31,Trip Completed,15-07-2016,14:44,15-07-2016,15:41,57,14,Friday,Afternoon,No Gap
6659,Airport,31,Trip Completed,15-07-2016,22:15,15-07-2016,23:07,52,22,Friday,Night,No Gap
2162,Airport,32,Trip Completed,12-07-2016,17:34,12-07-2016,18:33,59,17,Tuesday,Evening,No Gap
3294,Airport,32,Trip Completed,13-07-2016,11:23,13-07-2016,12:14,50,11,Wednesday,Morning,No Gap
3686,City,32,Trip Completed,13-07-2016,19:33,13-07-2016,20:34,61,19,Wednesday,Evening,No Gap
4784,City,32,Trip Completed,14-07-2016,16:41,14-07-2016,17:15,33,16,Thursday,Afternoon,No Gap
5896,City,32,Trip Completed,15-07-2016,09:47,15-07-2016,10:32,46,9,Friday,Morning,No Gap
6190,City,32,Trip Completed,15-07-2016,17:11,15-07-2016,17:55,44,17,Friday,Evening,No Gap
6551,City,32,Trip Completed,15-07-2016,21:03,15-07-2016,22:17,74,21,Friday,Night,No Gap
145,City,33,Trip Completed,11-07-2016,05:32,11-07-2016,06:37,65,5,Monday,Early Morning,No Gap
735,City,33,Trip Completed,11-07-2016,15:27,11-07-2016,16:32,65,15,Monday,Afternoon,No Gap
918,Airport,33,Trip Completed,11-07-2016,18:22,11-07-2016,19:04,42,18,Monday,Evening,No Gap
1478,City,33,Trip Completed,12-07-2016,05:16,12-07-2016,06:13,57,5,Tuesday,Early Morning,No Gap
1957,City,33,Trip Completed,12-07-2016,11:45,12-07-2016,12:55,70,11,Tuesday,Morning,No Gap
3097,City,33,Trip Completed,13-07-2016,08:15,13-07-2016,09:12,57,8,Wednesday,Early Morning,No Gap
3981,Airport,33,Trip Completed,13-07-2016,23:13,13-07-2016,23:38,25,23,Wednesday,Night,No Gap
4175,City,33,Trip Completed,14-07-2016,05:11,14-07-2016,06:15,64,5,Thursday,Early Morning,No Gap
6237,City,33,Trip Completed,15-07-2016,17:50,15-07-2016,18:49,59,17,Friday,Evening,No Gap
738,City,34,Trip Completed,11-07-2016,15:30,11-07-2016,16:44,74,15,Monday,Afternoon,No Gap
2731,City,34,Trip Completed,13-07-2016,02:38,13-07-2016,03:16,38,2,Wednesday,Late Night,No Gap
2863,Airport,34,Trip Completed,13-07-2016,05:46,13-07-2016,06:22,36,5,Wednesday,Early Morning,No Gap
3528,Airport,34,Trip Completed,13-07-2016,17:50,13-07-2016,18:17,26,17,Wednesday,Evening,No Gap
4653,City,34,Trip Completed,14-07-2016,11:58,14-07-2016,12:55,57,11,Thursday,Morning,No Gap
5042,City,34,Trip Completed,14-07-2016,19:21,14-07-2016,20:05,44,19,Thursday,Evening,No Gap
360,Airport,35,Trip Completed,11-07-2016,08:02,11-07-2016,09:05,63,8,Monday,Early Morning,No Gap
771,Airport,35,Trip Completed,11-07-2016,16:19,11-07-2016,17:34,75,16,Monday,Afternoon,No Gap
1274,City,35,Trip Completed,11-07-2016,22:01,11-07-2016,23:21,80,22,Monday,Night,No Gap
1501,City,35,Trip Completed,12-07-2016,05:41,12-07-2016,06:47,66,5,Tuesday,Early Morning,No Gap
1972,City,35,Trip Completed,12-07-2016,12:22,12-07-2016,12:43,21,12,Tuesday,Morning,No Gap
2871,City,35,Trip Completed,13-07-2016,05:53,13-07-2016,07:00,67,5,Wednesday,Early Morning,No Gap
3395,City,35,Trip Completed,13-07-2016,14:52,13-07-2016,15:33,40,14,Wednesday,Afternoon,No Gap
3572,City,35,Trip Completed,13-07-2016,18:25,13-07-2016,19:31,66,18,Wednesday,Evening,No Gap
4118,Airport,35,Trip Completed,14-07-2016,04:28,14-07-2016,05:26,58,4,Thursday,Late Night,No Gap
4739,City,35,Trip Completed,14-07-2016,14:52,14-07-2016,15:37,45,14,Thursday,Afternoon,No Gap
6556,City,35,Trip Completed,15-07-2016,21:09,15-07-2016,21:38,28,21,Friday,Night,No Gap
6677,Airport,35,Trip Completed,15-07-2016,22:29,15-07-2016,23:22,53,22,Friday,Night,No Gap
1104,Airport,36,Trip Completed,11-07-2016,20:17,11-07-2016,21:20,63,20,Monday,Evening,No Gap
1596,Airport,36,Trip Completed,12-07-2016,06:39,12-07-2016,07:30,51,6,Tuesday,Early Morning,No Gap
1835,Airport,36,Trip Completed,12-07-2016,09:35,12-07-2016,10:30,55,9,Tuesday,Morning,No Gap
2110,Airport,36,Trip Completed,12-07-2016,16:19,12-07-2016,17:12,53,16,Tuesday,Afternoon,No Gap
2759,Airport,36,Trip Completed,13-07-2016,03:50,13-07-2016,04:33,43,3,Wednesday,Late Night,No Gap
3010,Airport,36,Trip Completed,13-07-2016,07:26,13-07-2016,08:40,75,7,Wednesday,Early Morning,No Gap
3403,City,36,Trip Completed,13-07-2016,15:16,13-07-2016,15:45,29,15,Wednesday,Afternoon,No Gap
3856,Airport,36,Trip Completed,13-07-2016,21:34,13-07-2016,22:26,52,21,Wednesday,Night,No Gap
4472,City,36,Trip Completed,14-07-2016,08:39,14-07-2016,09:55,76,8,Thursday,Early Morning,No Gap
5199,City,36,Trip Completed,14-07-2016,20:50,14-07-2016,21:57,67,20,Thursday,Evening,No Gap
5612,City,36,Trip Completed,15-07-2016,06:15,15-07-2016,07:17,62,6,Friday,Early Morning,No Gap
6614,Airport,36,Trip Completed,15-07-2016,21:40,15-07-2016,22:56,75,21,Friday,Night,No Gap
191,Airport,37,Trip Completed,11-07-2016,05:55,11-07-2016,06:45,50,5,Monday,Early Morning,No Gap
333,City,37,Trip Completed,11-07-2016,07:43,11-07-2016,08:53,70,7,Monday,Early Morning,No Gap
488,Airport,37,Trip Completed,11-07-2016,09:35,11-07-2016,10:20,45,9,Monday,Morning,No Gap
1780,City,37,Trip Completed,12-07-2016,08:58,12-07-2016,09:45,47,8,Tuesday,Early Morning,No Gap
2235,Airport,37,Trip Completed,12-07-2016,18:12,12-07-2016,19:14,62,18,Tuesday,Evening,No Gap
2516,City,37,Trip Completed,12-07-2016,21:05,12-07-2016,22:18,73,21,Tuesday,Night,No Gap
4209,City,37,Trip Completed,14-07-2016,05:37,14-07-2016,06:42,65,5,Thursday,Early Morning,No Gap
4726,City,37,Trip Completed,14-07-2016,13:52,14-07-2016,15:04,72,13,Thursday,Afternoon,No Gap
5088,Airport,37,Trip Completed,14-07-2016,19:52,14-07-2016,21:06,74,19,Thursday,Evening,No Gap
5352,Airport,37,Trip Completed,14-07-2016,23:01,14-07-2016,23:45,44,23,Thursday,Night,No Gap
6024,Airport,37,Trip Completed,15-07-2016,12:43,15-07-2016,13:55,72,12,Friday,Morning,No Gap
6196,Airport,37,Trip Completed,15-07-2016,17:19,15-07-2016,18:03,44,17,Friday,Evening,No Gap
6297,City,37,Trip Completed,15-07-2016,18:21,15-07-2016,18:57,36,18,Friday,Evening,No Gap
125,City,38,Trip Completed,11-07-2016,05:12,11-07-2016,06:17,65,5,Monday,Early Morning,No Gap
1611,City,38,Trip Completed,12-07-2016,06:49,12-07-2016,07:44,55,6,Tuesday,Early Morning,No Gap
1814,City,38,Trip Completed,12-07-2016,09:19,12-07-2016,09:59,40,9,Tuesday,Morning,No Gap
3088,City,38,Trip Completed,13-07-2016,08:12,13-07-2016,09:01,48,8,Wednesday,Early Morning,No Gap
3384,Airport,38,Trip Completed,13-07-2016,14:40,13-07-2016,15:34,54,14,Wednesday,Afternoon,No Gap
4218,Airport,38,Trip Completed,14-07-2016,05:38,14-07-2016,06:24,47,5,Thursday,Early Morning,No Gap
5757,City,38,Trip Completed,15-07-2016,08:12,15-07-2016,09:17,66,8,Friday,Early Morning,No Gap
5958,Airport,38,Trip Completed,15-07-2016,10:48,15-07-2016,11:49,61,10,Friday,Morning,No Gap
6314,City,38,Trip Completed,15-07-2016,18:31,15-07-2016,19:30,59,18,Friday,Evening,No Gap
249,City,39,Trip Completed,11-07-2016,06:31,11-07-2016,07:14,43,6,Monday,Early Morning,No Gap
728,City,39,Trip Completed,11-07-2016,15:05,11-07-2016,16:09,64,15,Monday,Afternoon,No Gap
3042,City,39,Trip Completed,13-07-2016,07:38,13-07-2016,08:32,54,7,Wednesday,Early Morning,No Gap
3620,City,39,Trip Completed,13-07-2016,18:54,13-07-2016,20:08,74,18,Wednesday,Evening,No Gap
4276,City,39,Trip Completed,14-07-2016,06:22,14-07-2016,07:23,61,6,Thursday,Early Morning,No Gap
4735,City,39,Trip Completed,14-07-2016,14:43,14-07-2016,15:51,68,14,Thursday,Afternoon,No Gap
1353,Airport,40,Trip Completed,11-07-2016,23:51,12-07-2016,00:34,43,23,Monday,Night,No Gap
1568,City,40,Trip Completed,12-07-2016,06:18,12-07-2016,06:52,34,6,Tuesday,Early Morning,No Gap
2465,City,40,Trip Completed,12-07-2016,20:38,12-07-2016,21:37,59,20,Tuesday,Evening,No Gap
3688,City,40,Trip Completed,13-07-2016,19:39,13-07-2016,20:40,61,19,Wednesday,Evening,No Gap
4727,City,40,Trip Completed,14-07-2016,14:06,14-07-2016,15:02,57,14,Thursday,Afternoon,No Gap
5348,City,40,Trip Completed,14-07-2016,22:50,14-07-2016,23:45,54,22,Thursday,Night,No Gap
6537,Airport,40,Trip Completed,15-07-2016,20:52,15-07-2016,22:03,71,20,Friday,Evening,No Gap
1941,Airport,41,Trip Completed,12-07-2016,11:29,12-07-2016,12:09,40,11,Tuesday,Morning,No Gap
3766,Airport,41,Trip Completed,13-07-2016,20:33,13-07-2016,21:24,51,20,Wednesday,Evening,No Gap
4243,Airport,41,Trip Completed,14-07-2016,06:02,14-07-2016,06:37,35,6,Thursday,Early Morning,No Gap
4717,Airport,41,Trip Completed,14-07-2016,13:42,14-07-2016,14:36,54,13,Thursday,Afternoon,No Gap
5682,City,41,Trip Completed,15-07-2016,07:16,15-07-2016,08:24,69,7,Friday,Early Morning,No Gap
6343,City,41,Trip Completed,15-07-2016,18:44,15-07-2016,19:21,38,18,Friday,Evening,No Gap
6726,Airport,41,Trip Completed,15-07-2016,23:22,16-07-2016,00:12,50,23,Friday,Night,No Gap
238,City,42,Trip Completed,11-07-2016,06:27,11-07-2016,07:15,48,6,Monday,Early Morning,No Gap
2624,City,42,Trip Completed,12-07-2016,22:16,12-07-2016,23:17,61,22,Tuesday,Night,No Gap
2787,City,42,Trip Completed,13-07-2016,04:54,13-07-2016,05:29,34,4,Wednesday,Late Night,No Gap
3992,City,42,Trip Completed,13-07-2016,23:24,14-07-2016,00:04,40,23,Wednesday,Night,No Gap
4974,City,42,Trip Completed,14-07-2016,18:44,14-07-2016,19:16,31,18,Thursday,Evening,No Gap
5478,Airport,42,Trip Completed,15-07-2016,04:43,15-07-2016,05:44,61,4,Friday,Late Night,No Gap
5641,City,42,Trip Completed,15-07-2016,06:46,15-07-2016,07:16,30,6,Friday,Early Morning,No Gap
128,City,43,Trip Completed,11-07-2016,05:12,11-07-2016,05:48,36,5,Monday,Early Morning,No Gap
627,City,43,Trip Completed,11-07-2016,12:12,11-07-2016,13:10,58,12,Monday,Morning,No Gap
1766,Airport,43,Trip Completed,12-07-2016,08:45,12-07-2016,09:52,67,8,Tuesday,Early Morning,No Gap
2089,City,43,Trip Completed,12-07-2016,15:49,12-07-2016,16:32,43,15,Tuesday,Afternoon,No Gap
3565,City,43,Trip Completed,13-07-2016,18:13,13-07-2016,18:50,37,18,Wednesday,Evening,No Gap
3954,Airport,43,Trip Completed,13-07-2016,22:43,14-07-2016,00:03,80,22,Wednesday,Night,No Gap
4204,City,43,Trip Completed,14-07-2016,05:36,14-07-2016,06:23,47,5,Thursday,Early Morning,No Gap
4651,City,43,Trip Completed,14-07-2016,11:54,14-07-2016,12:47,53,11,Thursday,Morning,No Gap
5814,City,43,Trip Completed,15-07-2016,08:43,15-07-2016,09:55,71,8,Friday,Early Morning,No Gap
6062,City,43,Trip Completed,15-07-2016,13:48,15-07-2016,14:51,63,13,Friday,Afternoon,No Gap
118,Airport,44,Trip Completed,11-07-2016,05:11,11-07-2016,05:52,41,5,Monday,Early Morning,No Gap
339,Airport,44,Trip Completed,11-07-2016,07:49,11-07-2016,08:45,56,7,Monday,Early Morning,No Gap
766,City,44,Trip Completed,11-07-2016,16:23,11-07-2016,17:27,64,16,Monday,Afternoon,No Gap
1133,Airport,44,Trip Completed,11-07-2016,20:27,11-07-2016,21:31,64,20,Monday,Evening,No Gap
2458,City,44,Trip Completed,12-07-2016,20:33,12-07-2016,21:33,60,20,Tuesday,Evening,No Gap
3060,Airport,44,Trip Completed,13-07-2016,07:56,13-07-2016,09:12,75,7,Wednesday,Early Morning,No Gap
3653,City,44,Trip Completed,13-07-2016,19:18,13-07-2016,19:51,33,19,Wednesday,Evening,No Gap
4321,City,44,Trip Completed,14-07-2016,06:56,14-07-2016,07:47,52,6,Thursday,Early Morning,No Gap
5672,Airport,44,Trip Completed,15-07-2016,07:07,15-07-2016,07:59,52,7,Friday,Early Morning,No Gap
1698,City,45,Trip Completed,12-07-2016,07:56,12-07-2016,08:56,60,7,Tuesday,Early Morning,No Gap
2098,City,45,Trip Completed,12-07-2016,16:12,12-07-2016,16:42,30,16,Tuesday,Afternoon,No Gap
2733,City,45,Trip Completed,13-07-2016,02:37,13-07-2016,03:45,67,2,Wednesday,Late Night,No Gap
2917,Airport,45,Trip Completed,13-07-2016,06:21,13-07-2016,06:53,32,6,Wednesday,Early Morning,No Gap
3151,Airport,45,Trip Completed,13-07-2016,09:00,13-07-2016,09:38,38,9,Wednesday,Morning,No Gap
3358,City,45,Trip Completed,13-07-2016,13:30,13-07-2016,14:38,68,13,Wednesday,Afternoon,No Gap
5435,City,45,Trip Completed,15-07-2016,02:52,15-07-2016,03:43,52,2,Friday,Late Night,No Gap
5717,Airport,45,Trip Completed,15-07-2016,07:41,15-07-2016,08:24,43,7,Friday,Early Morning,No Gap
635,Airport,46,Trip Completed,11-07-2016,12:25,11-07-2016,13:29,64,12,Monday,Morning,No Gap
1275,Airport,46,Trip Completed,11-07-2016,22:05,11-07-2016,23:02,57,22,Monday,Night,No Gap
1562,Airport,46,Trip Completed,12-07-2016,06:16,12-07-2016,07:15,59,6,Tuesday,Early Morning,No Gap
2908,Airport,46,Trip Completed,13-07-2016,06:14,13-07-2016,07:17,63,6,Wednesday,Early Morning,No Gap
3414,City,46,Trip Completed,13-07-2016,15:28,13-07-2016,16:44,76,15,Wednesday,Afternoon,No Gap
3638,Airport,46,Trip Completed,13-07-2016,19:09,13-07-2016,19:58,49,19,Wednesday,Evening,No Gap
5132,Airport,46,Trip Completed,14-07-2016,20:11,14-07-2016,20:40,29,20,Thursday,Evening,No Gap
5422,City,46,Trip Completed,15-07-2016,02:09,15-07-2016,03:09,60,2,Friday,Late Night,No Gap
5724,City,46,Trip Completed,15-07-2016,07:40,15-07-2016,08:48,69,7,Friday,Early Morning,No Gap
6026,Airport,46,Trip Completed,15-07-2016,12:50,15-07-2016,13:35,44,12,Friday,Morning,No Gap
6416,City,46,Trip Completed,15-07-2016,19:42,15-07-2016,20:27,45,19,Friday,Evening,No Gap
995,Airport,47,Trip Completed,11-07-2016,19:11,11-07-2016,19:33,22,19,Monday,Evening,No Gap
1771,City,47,Trip Completed,12-07-2016,08:56,12-07-2016,09:27,31,8,Tuesday,Early Morning,No Gap
2729,Airport,47,Trip Completed,13-07-2016,02:36,13-07-2016,03:03,26,2,Wednesday,Late Night,No Gap
3416,City,47,Trip Completed,13-07-2016,15:31,13-07-2016,16:06,35,15,Wednesday,Afternoon,No Gap
4286,City,47,Trip Completed,14-07-2016,06:35,14-07-2016,07:35,61,6,Thursday,Early Morning,No Gap
5012,Airport,47,Trip Completed,14-07-2016,18:59,14-07-2016,20:05,66,18,Thursday,Evening,No Gap
6761,Airport,47,Trip Completed,15-07-2016,00:05,15-07-2016,00:47,42,0,Friday,Late Night,No Gap
5638,City,47,Trip Completed,15-07-2016,06:40,15-07-2016,07:18,38,6,Friday,Early Morning,No Gap
6191,Airport,47,Trip Completed,15-07-2016,17:17,15-07-2016,18:16,59,17,Friday,Evening,No Gap
443,City,48,Trip Completed,11-07-2016,09:05,11-07-2016,09:45,40,9,Monday,Morning,No Gap
1299,City,48,Trip Completed,11-07-2016,22:22,11-07-2016,23:06,44,22,Monday,Night,No Gap
1637,Airport,48,Trip Completed,12-07-2016,07:09,12-07-2016,08:15,66,7,Tuesday,Early Morning,No Gap
2099,Airport,48,Trip Completed,12-07-2016,16:03,12-07-2016,17:16,73,16,Tuesday,Afternoon,No Gap
2349,Airport,48,Trip Completed,12-07-2016,19:22,12-07-2016,20:07,45,19,Tuesday,Evening,No Gap
3081,City,48,Trip Completed,13-07-2016,08:10,13-07-2016,08:47,37,8,Wednesday,Early Morning,No Gap
3555,Airport,48,Trip Completed,13-07-2016,18:08,13-07-2016,19:07,59,18,Wednesday,Evening,No Gap
3798,City,48,Trip Completed,13-07-2016,20:55,13-07-2016,21:41,47,20,Wednesday,Evening,No Gap
3982,Airport,48,Trip Completed,13-07-2016,23:16,14-07-2016,00:34,77,23,Wednesday,Night,No Gap
4082,Airport,48,Trip Completed,14-07-2016,02:37,14-07-2016,03:23,45,2,Thursday,Late Night,No Gap
4672,City,48,Trip Completed,14-07-2016,12:36,14-07-2016,13:47,71,12,Thursday,Morning,No Gap
4937,City,48,Trip Completed,14-07-2016,18:22,14-07-2016,19:14,53,18,Thursday,Evening,No Gap
5594,Airport,48,Trip Completed,15-07-2016,06:05,15-07-2016,07:02,57,6,Friday,Early Morning,No Gap
540,City,49,Trip Completed,11-07-2016,09:56,11-07-2016,10:52,56,9,Monday,Morning,No Gap
1533,City,49,Trip Completed,12-07-2016,05:56,12-07-2016,06:32,36,5,Tuesday,Early Morning,No Gap
2359,City,49,Trip Completed,12-07-2016,19:31,12-07-2016,20:28,57,19,Tuesday,Evening,No Gap
